Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sub-Category,Product Name,Sales,Order Date Shamsi,Ship Date Shamsi,lag_1_sales,cat_Furniture,cat_Office Supplies,cat_Technology,order_month
1606,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10000823,Art,Newell 307,5.46,1396/01/30,1396/02/04,3.28,False,True,False,4
1610,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10000591,Binders,Avery Binder Labels,9.336,1396/01/30,1396/02/04,5.46,False,True,False,4
7110,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,1396/01/30,1396/02/06,9.336,False,True,False,4
1403,US-2017-161396,2017-04-19,2017-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-TA-10002622,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,1396/01/30,1396/02/05,459.88,True,False,False,4
1607,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10004456,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,1396/01/30,1396/02/04,205.176,False,True,False,4
7114,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000174,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,1396/01/30,1396/02/06,73.2,False,True,False,4
7113,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10001218,Supplies,Fiskars Softgrip Scissors,54.9,1396/01/30,1396/02/06,9.28,False,True,False,4
1404,US-2017-161396,2017-04-19,2017-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10000418,Paper,Xerox 189,419.4,1396/01/30,1396/02/05,54.9,False,True,False,4
1608,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10000050,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1396/01/30,1396/02/04,419.4,False,True,False,4
7112,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004022,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,1396/01/30,1396/02/06,5.84,False,True,False,4
7111,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10002522,Supplies,Acme Kleen Earth Office Shears,7.76,1396/01/30,1396/02/06,71.96,False,True,False,4
1271,US-2017-103646,2017-04-21,2017-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,1396/02/01,1396/02/06,7.76,False,True,False,4
9206,CA-2017-146423,2017-04-21,2017-04-21,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460.0,East,OFF-AR-10004817,Art,Colorific Watercolor Pencils,15.48,1396/02/01,1396/02/01,102.336,False,True,False,4
7986,CA-2017-151498,2017-04-21,2017-04-24,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004967,Binders,Round Ring Binders,8.32,1396/02/01,1396/02/04,15.48,False,True,False,4
9207,CA-2017-146423,2017-04-21,2017-04-21,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460.0,East,OFF-PA-10003797,Paper,Xerox 209,51.84,1396/02/01,1396/02/01,8.32,False,True,False,4
1273,US-2017-103646,2017-04-21,2017-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002854,Binders,"Performers Binder/Pad Holder, Black",44.848,1396/02/01,1396/02/06,51.84,False,True,False,4
1272,US-2017-103646,2017-04-21,2017-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004487,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,1396/02/01,1396/02/06,44.848,False,True,False,4
463,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10000023,Furnishings,Eldon Wave Desk Accessories,23.56,1396/02/02,1396/02/09,48.792,True,False,False,4
464,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10001889,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,1396/02/02,1396/02/09,23.56,True,False,False,4
465,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000315,Binders,Poly Designer Cover & Back,28.485,1396/02/02,1396/02/09,1272.63,False,True,False,4
1037,CA-2017-113061,2017-04-22,2017-04-26,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109.0,Central,FUR-FU-10003975,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,1396/02/02,1396/02/06,28.485,True,False,False,4
466,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-SU-10003505,Supplies,Premier Electric Letter Opener,185.376,1396/02/02,1396/02/09,86.62,False,True,False,4
9504,CA-2017-101329,2017-04-22,2017-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.0,East,OFF-AR-10003190,Art,Newell 32,2.88,1396/02/02,1396/02/09,185.376,False,True,False,4
9503,CA-2017-101329,2017-04-22,2017-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.0,East,OFF-AR-10000614,Art,Barrel Sharpener,32.13,1396/02/02,1396/02/09,2.88,False,True,False,4
467,CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002578,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,1396/02/02,1396/02/09,32.13,False,True,False,4
1577,CA-2017-109057,2017-04-22,2017-04-27,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10002406,Storage,Pizazz Global Quick File,23.952,1396/02/02,1396/02/07,78.272,False,True,False,4
1886,CA-2017-147578,2017-04-22,2017-04-26,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001889,Furnishings,Ultra Door Pull Handle,31.56,1396/02/02,1396/02/06,23.952,True,False,False,4
325,CA-2017-162138,2017-04-23,2017-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345.0,West,TEC-AC-10001908,Accessories,Logitech Wireless Headset h800,99.99,1396/02/03,1396/02/07,31.56,False,False,True,4
324,CA-2017-162138,2017-04-23,2017-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345.0,West,OFF-BI-10004593,Binders,Ibico Laser Imprintable Binding System Covers,251.52,1396/02/03,1396/02/07,99.99,False,True,False,4
2829,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002421,Paper,Embossed Ink Jet Note Cards,108.336,1396/02/03,1396/02/06,251.52,False,True,False,4
2830,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10000760,Storage,Eldon Fold 'N Roll Cart System,55.92,1396/02/03,1396/02/06,108.336,False,True,False,4
359,CA-2017-130001,2017-04-23,2017-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10002666,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,1396/02/03,1396/02/08,55.92,False,True,False,4
2831,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002923,Paper,Xerox 1942,78.304,1396/02/03,1396/02/06,36.24,False,True,False,4
9668,CA-2017-126270,2017-04-23,2017-04-27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672.0,West,OFF-BI-10002764,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,1396/02/03,1396/02/07,78.304,False,True,False,4
9669,CA-2017-126270,2017-04-23,2017-04-27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672.0,West,OFF-EN-10004386,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,1396/02/03,1396/02/07,18.088,False,True,False,4
4987,CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10003441,Paper,Xerox 226,15.552,1396/02/04,1396/02/08,71.97,False,True,False,4
1180,CA-2017-168081,2017-04-24,2017-04-27,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070.0,Central,TEC-AC-10003174,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,1396/02/04,1396/02/07,15.552,False,False,True,4
4988,CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906.0,West,FUR-CH-10004287,Chairs,SAFCO Arco Folding Chair,1325.76,1396/02/04,1396/02/08,258.696,True,False,False,4
4989,CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906.0,West,OFF-BI-10004040,Binders,Wilson Jones Impact Binders,3.108,1396/02/04,1396/02/08,1325.76,False,True,False,4
3235,CA-2017-138933,2017-04-24,2017-04-27,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503.0,West,OFF-BI-10003355,Binders,Cardinal Holdit Business Card Pockets,3.984,1396/02/04,1396/02/07,3.108,False,True,False,4
334,US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001982,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,1396/02/05,1396/02/09,3.984,False,True,False,4
333,US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001153,Binders,Ibico Recycled Grain-Textured Covers,20.724,1396/02/05,1396/02/09,4.896,False,True,False,4
332,US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10004614,Phones,AT&T 841000 Phone,82.8,1396/02/05,1396/02/09,20.724,False,False,True,4
4648,CA-2017-139556,2017-04-26,2017-05-01,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009.0,East,FUR-CH-10004983,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,1396/02/06,1396/02/11,82.8,True,False,False,4
7913,CA-2017-167605,2017-04-28,2017-04-30,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174.0,Central,FUR-FU-10001602,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,1396/02/08,1396/02/10,434.646,True,False,False,4
1072,CA-2017-152814,2017-04-28,2017-05-02,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219.0,West,OFF-PA-10001970,Paper,Xerox 1881,29.472,1396/02/08,1396/02/12,30.344,False,True,False,4
611,CA-2017-161816,2017-04-28,2017-05-01,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217.0,Central,TEC-PH-10003012,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,1396/02/08,1396/02/11,29.472,False,False,True,4
2614,CA-2017-137204,2017-04-28,2017-05-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10002304,Chairs,"Global Stack Chair without Arms, Black",41.568,1396/02/08,1396/02/15,369.576,True,False,False,4
612,CA-2017-161816,2017-04-28,2017-05-01,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-LA-10004345,Labels,Avery 493,15.712,1396/02/08,1396/02/11,41.568,False,True,False,4
2542,CA-2017-144792,2017-04-30,2017-05-04,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254.0,West,FUR-FU-10002759,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,1396/02/10,1396/02/14,15.712,True,False,False,4
2155,US-2017-120460,2017-04-30,2017-05-05,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081.0,Central,FUR-FU-10004973,Furnishings,Flat Face Poster Frame,22.608,1396/02/10,1396/02/15,111.888,True,False,False,4
1716,CA-2017-154788,2017-04-30,2017-05-04,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10003314,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,1396/02/10,1396/02/14,22.608,False,True,False,4
2665,CA-2017-164784,2017-05-01,2017-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-TA-10004534,Tables,Bevis 44 x 96 Conference Tables,370.62,1396/02/11,1396/02/14,7.712,True,False,False,5
5864,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10000716,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,1396/02/11,1396/02/14,370.62,False,True,False,5
2666,CA-2017-164784,2017-05-01,2017-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10002954,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,1396/02/11,1396/02/14,11.16,False,True,False,5
5863,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10003936,Paper,Xerox 1994,19.44,1396/02/11,1396/02/14,2.742,False,True,False,5
2664,CA-2017-164784,2017-05-01,2017-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-LA-10001569,Labels,Avery 499,3.984,1396/02/11,1396/02/14,19.44,False,True,False,5
5862,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001497,Paper,Xerox 1914,109.92,1396/02/11,1396/02/14,3.984,False,True,False,5
3237,CA-2017-146836,2017-05-02,2017-05-02,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001580,Storage,Super Decoflex Portable Personal File,44.94,1396/02/12,1396/02/12,109.92,False,True,False,5
3238,CA-2017-146836,2017-05-02,2017-05-02,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000315,Binders,Poly Designer Cover & Back,45.576,1396/02/12,1396/02/12,44.94,False,True,False,5
1278,CA-2017-148698,2017-05-02,2017-05-07,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10004022,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,1396/02/12,1396/02/17,45.576,False,True,False,5
7851,CA-2017-104311,2017-05-02,2017-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-LA-10000973,Labels,Avery 502,5.04,1396/02/12,1396/02/16,86.352,False,True,False,5
7850,CA-2017-104311,2017-05-02,2017-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10002957,Storage,Sterilite Show Offs Storage Containers,12.672,1396/02/12,1396/02/16,5.04,False,True,False,5
7849,CA-2017-104311,2017-05-02,2017-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10000321,Storage,Akro Stacking Bins,18.936,1396/02/12,1396/02/16,12.672,False,True,False,5
5316,CA-2017-154060,2017-05-02,2017-05-08,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405.0,South,FUR-CH-10002304,Chairs,"Global Stack Chair without Arms, Black",187.056,1396/02/12,1396/02/18,18.936,True,False,False,5
8505,CA-2017-109400,2017-05-02,2017-05-06,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10003298,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,1396/02/12,1396/02/16,187.056,True,False,False,5
4438,CA-2017-163398,2017-05-03,2017-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10002403,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,1396/02/13,1396/02/18,366.744,False,True,False,5
9563,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10003589,Machines,Cisco 8961 IP Phone Charcoal,224.937,1396/02/13,1396/02/15,26.406,False,False,True,5
9564,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,OFF-LA-10000081,Labels,Avery 496,6.0,1396/02/13,1396/02/15,224.937,False,True,False,5
9562,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10002637,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,1396/02/13,1396/02/15,6.0,False,False,True,5
4437,CA-2017-163398,2017-05-03,2017-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10003217,Art,Newell 316,27.384,1396/02/13,1396/02/18,431.976,False,True,False,5
9561,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,FUR-FU-10001876,Furnishings,"Computer Room Manger, 14""",51.968,1396/02/13,1396/02/15,27.384,True,False,False,5
9559,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10003832,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,1396/02/13,1396/02/15,51.968,False,False,True,5
4436,CA-2017-163398,2017-05-03,2017-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000014,Binders,Heavy-Duty E-Z-D Binders,2.182,1396/02/13,1396/02/18,132.52,False,True,False,5
9560,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,OFF-ST-10002554,Storage,Tennsco Industrial Shelving,195.64,1396/02/13,1396/02/15,2.182,False,True,False,5
3041,US-2017-147991,2017-05-05,2017-05-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421.0,South,FUR-FU-10004270,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,1396/02/15,1396/02/19,195.64,True,False,False,5
2589,CA-2017-137729,2017-05-05,2017-05-09,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10001505,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1396/02/15,1396/02/19,16.72,False,True,False,5
2590,CA-2017-137729,2017-05-05,2017-05-09,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001433,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,1396/02/15,1396/02/19,5.98,False,False,True,5
2820,CA-2017-160500,2017-05-05,2017-05-08,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,OFF-BI-10003784,Binders,Computer Printout Index Tabs,6.72,1396/02/15,1396/02/18,246.168,False,True,False,5
5696,CA-2017-126165,2017-05-05,2017-05-07,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109.0,West,FUR-TA-10001676,Tables,Hon 61000 Series Interactive Training Tables,71.088,1396/02/15,1396/02/17,6.72,True,False,False,5
1358,CA-2017-145247,2017-05-05,2017-05-07,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-PA-10003641,Paper,Xerox 1909,79.14,1396/02/15,1396/02/17,71.088,False,True,False,5
2821,CA-2017-160500,2017-05-05,2017-05-08,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,FUR-TA-10003748,Tables,Bevis 36 x 72 Conference Tables,298.776,1396/02/15,1396/02/18,79.14,True,False,False,5
2286,CA-2017-112676,2017-05-05,2017-05-08,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,OFF-PA-10003971,Paper,Xerox 1965,14.352,1396/02/15,1396/02/18,298.776,False,True,False,5
7116,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,OFF-BI-10001890,Binders,Avery Poly Binder Pockets,5.728,1396/02/15,1396/02/16,14.352,False,True,False,5
8752,CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10001001,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,1396/02/15,1396/02/19,5.728,False,True,False,5
7115,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,FUR-TA-10003392,Tables,Global Adaptabilities Conference Tables,1685.88,1396/02/15,1396/02/16,93.248,True,False,False,5
8753,CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303.0,South,TEC-PH-10001198,Phones,Avaya 4621SW VoIP phone,177.48,1396/02/15,1396/02/19,1685.88,False,False,True,5
3360,CA-2017-139234,2017-05-06,2017-05-10,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10004510,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,1396/02/16,1396/02/20,177.48,False,False,True,5
6633,US-2017-146857,2017-05-06,2017-05-08,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-AP-10001205,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1396/02/16,1396/02/18,26.176,False,True,False,5
3359,CA-2017-139234,2017-05-06,2017-05-10,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10000773,Binders,Insertable Tab Post Binder Dividers,3.208,1396/02/16,1396/02/20,54.48,False,True,False,5
9676,CA-2017-137393,2017-05-06,2017-05-10,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,93309.0,West,FUR-FU-10001617,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,1396/02/16,1396/02/20,3.208,True,False,False,5
2380,CA-2017-118052,2017-05-06,2017-05-10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-FA-10004248,Fasteners,Advantus T-Pin Paper Clips,7.216,1396/02/16,1396/02/20,41.6,False,True,False,5
2381,CA-2017-118052,2017-05-06,2017-05-10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-PA-10002581,Paper,Xerox 1951,49.568,1396/02/16,1396/02/20,7.216,False,True,False,5
2382,CA-2017-118052,2017-05-06,2017-05-10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052.0,East,FUR-FU-10004848,Furnishings,DAX Solid Wood Frames,54.712,1396/02/16,1396/02/20,49.568,True,False,False,5
2185,CA-2017-128818,2017-05-07,2017-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10001940,Furnishings,Staple-based wall hangings,63.68,1396/02/17,1396/02/21,54.712,True,False,False,5
2182,CA-2017-128818,2017-05-07,2017-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002084,Chairs,Hon Mobius Operator's Chair,442.764,1396/02/17,1396/02/21,63.68,True,False,False,5
2181,CA-2017-128818,2017-05-07,2017-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10003923,Labels,Alphabetical Labels for Top Tab Filing,44.4,1396/02/17,1396/02/21,442.764,False,True,False,5
2180,CA-2017-128818,2017-05-07,2017-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10000309,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,1396/02/17,1396/02/21,44.4,False,True,False,5
2184,CA-2017-128818,2017-05-07,2017-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10001767,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,1396/02/17,1396/02/21,85.232,False,False,True,5
1602,CA-2017-164672,2017-05-08,2017-05-13,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901.0,East,FUR-FU-10001488,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,1396/02/18,1396/02/23,199.95,True,False,False,5
4815,CA-2017-111696,2017-05-08,2017-05-10,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10002751,Paper,Xerox 1920,17.94,1396/02/18,1396/02/20,211.96,False,True,False,5
1631,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10002011,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,1396/02/18,1396/02/18,17.94,False,True,False,5
1632,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-PA-10002986,Paper,Xerox 1898,10.688,1396/02/18,1396/02/18,1006.056,False,True,False,5
